edge,year,Acid,GWI,EcotFW,ERnonRE,EutrFW,EutrM,EutrT,Htcarc,Htnoncarc,IR,LU,MRmm,ODP,PMF,POF,WU
wilhelmshaven_DE-zeebrugge_BE,2046,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2047,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2048,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2049,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2050,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
zeebrugge_BE-koeln_DE,2025,1.49338610545978e-05,0.00482169209629625,0.0872569868913468,0.132701993101218,1.28163133660293e-06,3.8422672660884e-06,3.94331315251405e-05,7.64974217146257e-12,7.19428799556125e-11,0.00424598220650213,0.0493193795609609,5.9939134469737e-08,4.46017003138149e-10,1.72443495417575e-10,1.26829064240686e-05,0.00191074554903993
zeebrugge_BE-koeln_DE,2026,1.49338610545978e-05,0.00482169209629625,0.0872569868913468,0.132701993101218,1.28163133660293e-06,3.8422672660884e-06,3.94331315251405e-05,7.64974217146257e-12,7.19428799556125e-11,0.00424598220650213,0.0493193795609609,5.9939134469737e-08,4.46017003138149e-10,1.72443495417575e-10,1.26829064240686e-05,0.00191074554903993
zeebrugge_BE-koeln_DE,2027,1.49338610545978e-05,0.00482169209629625,0.0872569868913468,0.132701993101218,1.28163133660293e-06,3.8422672660884e-06,3.94331315251405e-05,7.64974217146257e-12,7.19428799556125e-11,0.00424598220650213,0.0493193795609609,5.9939134469737e-08,4.46017003138149e-10,1.72443495417575e-10,1.26829064240686e-05,0.00191074554903993
zeebrugge_BE-koeln_DE,2028,1.49338610545978e-05,0.00482169209629625,0.0872569868913468,0.132701993101218,1.28163133660293e-06,3.8422672660884e-06,3.94331315251405e-05,7.64974217146257e-12,7.19428799556125e-11,0.00424598220650213,0.0493193795609609,5.9939134469737e-08,4.46017003138149e-10,1.72443495417575e-10,1.26829064240686e-05,0.00191074554903993
zeebrugge_BE-koeln_DE,2029,1.49338610545978e-05,0.00482169209629625,0.0872569868913468,0.132701993101218,1.28163133660293e-06,3.8422672660884e-06,3.94331315251405e-05,7.64974217146257e-12,7.19428799556125e-11,0.00424598220650213,0.0493193795609609,5.9939134469737e-08,4.46017003138149e-10,1.72443495417575e-10,1.26829064240686e-05,0.00191074554903993
zeebrugge_BE-koeln_DE,2030,1.49338610545978e-05,0.00482169209629625,0.0872569868913468,0.132701993101218,1.28163133660293e-06,3.8422672660884e-06,3.94331315251405e-05,7.64974217146257e-12,7.19428799556125e-11,0.00424598220650213,0.0493193795609609,5.9939134469737e-08,4.46017003138149e-10,1.72443495417575e-10,1.26829064240686e-05,0.00191074554903993
zeebrugge_BE-koeln_DE,2031,1.49338610545978e-05,0.00482169209629625,0.0872569868913468,0.132701993101218,1.28163133660293e-06,3.8422672660884e-06,3.94331315251405e-05,7.64974217146257e-12,7.19428799556125e-11,0.00424598220650213,0.0493193795609609,5.9939134469737e-08,4.46017003138149e-10,1.72443495417575e-10,1.26829064240686e-05,0.00191074554903993
